"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108"
3.62457403111613,3.62457403111613,3.62457403111613,3.62457403111613,3.62457403111613,3.62457403111613,3.62457403111613,3.62457403111613,3.62457403111613,3.62457403111613,3.62457403111613,3.62457403111613,3.62457403111613,3.62457403111613,3.62457403111613,3.62457403111613,3.62457403111613,3.62457403111613,3.62457403111613,3.62457403111613,3.62457403111613,3.62457403111613,3.62457403111613,3.17540994582375,3.17540994582375,3.17540994582375,3.17540994582375,3.17540994582375,3.17540994582375,3.17540994582375,3.17540994582375,3.17540994582375,3.17540994582375,3.17540994582375,3.17540994582375,3.17540994582375,3.17540994582375,3.17540994582375,3.17540994582375,3.17540994582375,3.17540994582375,3.17540994582375,3.17540994582375,3.17540994582375,3.17540994582375,3.17540994582375,3.17540994582375,3.17540994582375,3.17540994582375,3.17540994582375,3.17540994582375,3.17540994582375,3.17540994582375,3.17540994582375,4.98837012924973,4.98837012924973,4.98837012924973,4.98837012924973,4.98837012924973,4.98837012924973,4.98837012924973,4.98837012924973,4.98837012924973,4.98837012924973,4.98837012924973,4.98837012924973,4.98837012924973,4.98837012924973,4.98837012924973,4.98837012924973,4.98837012924973,4.98837012924973,4.98837012924973,4.98837012924973,4.98837012924973,4.98837012924973,4.98837012924973,4.98837012924973,4.98837012924973,6.7098811621712,6.7098811621712,6.7098811621712,6.7098811621712,6.7098811621712,6.7098811621712,6.7098811621712,6.7098811621712,6.7098811621712,6.7098811621712,31.3071660333277,31.3071660333277,31.3071660333277,31.3071660333277,31.3071660333277,31.3071660333277,31.3071660333277,31.3071660333277,31.3071660333277,31.3071660333277,31.3071660333277,31.3071660333277,31.3071660333277,31.3071660333277,31.3071660333277,31.3071660333277,31.3071660333277,31.3071660333277,31.3071660333277
2.80135154003991,2.80135154003991,2.80135154003991,2.80135154003991,2.80135154003991,2.80135154003991,2.80135154003991,2.80135154003991,2.80135154003991,2.80135154003991,2.80135154003991,2.80135154003991,2.80135154003991,2.80135154003991,2.80135154003991,2.80135154003991,2.80135154003991,2.80135154003991,2.80135154003991,2.80135154003991,2.80135154003991,2.80135154003991,2.80135154003991,3.23246941380598,3.23246941380598,3.23246941380598,3.23246941380598,3.23246941380598,3.23246941380598,3.23246941380598,3.23246941380598,3.23246941380598,3.23246941380598,3.23246941380598,3.23246941380598,3.23246941380598,3.23246941380598,3.23246941380598,3.23246941380598,3.23246941380598,3.23246941380598,3.23246941380598,3.23246941380598,3.23246941380598,3.23246941380598,3.23246941380598,3.23246941380598,3.23246941380598,3.23246941380598,3.23246941380598,3.23246941380598,3.23246941380598,3.23246941380598,3.23246941380598,4.25452110308907,4.25452110308907,4.25452110308907,4.25452110308907,4.25452110308907,4.25452110308907,4.25452110308907,4.25452110308907,4.25452110308907,4.25452110308907,4.25452110308907,4.25452110308907,4.25452110308907,4.25452110308907,4.25452110308907,4.25452110308907,4.25452110308907,4.25452110308907,4.25452110308907,4.25452110308907,4.25452110308907,4.25452110308907,4.25452110308907,4.25452110308907,4.25452110308907,14.3831895726656,14.3831895726656,14.3831895726656,14.3831895726656,14.3831895726656,14.3831895726656,14.3831895726656,14.3831895726656,14.3831895726656,14.3831895726656,23.2564197718117,23.2564197718117,23.2564197718117,23.2564197718117,23.2564197718117,23.2564197718117,23.2564197718117,23.2564197718117,23.2564197718117,23.2564197718117,23.2564197718117,23.2564197718117,23.2564197718117,23.2564197718117,23.2564197718117,23.2564197718117,23.2564197718117,23.2564197718117,23.2564197718117
3.23692913665276,3.23692913665276,3.23692913665276,3.23692913665276,3.23692913665276,3.23692913665276,3.23692913665276,3.23692913665276,3.23692913665276,3.23692913665276,3.23692913665276,3.23692913665276,3.23692913665276,3.23692913665276,3.23692913665276,3.23692913665276,3.23692913665276,3.23692913665276,3.23692913665276,3.23692913665276,3.23692913665276,3.23692913665276,3.23692913665276,4.30846873555098,4.30846873555098,4.30846873555098,4.30846873555098,4.30846873555098,4.30846873555098,4.30846873555098,4.30846873555098,4.30846873555098,4.30846873555098,4.30846873555098,4.30846873555098,4.30846873555098,4.30846873555098,4.30846873555098,4.30846873555098,4.30846873555098,4.30846873555098,4.30846873555098,4.30846873555098,4.30846873555098,4.30846873555098,4.30846873555098,4.30846873555098,4.30846873555098,4.30846873555098,4.30846873555098,4.30846873555098,4.30846873555098,4.30846873555098,4.30846873555098,4.9357479227265,4.9357479227265,4.9357479227265,4.9357479227265,4.9357479227265,4.9357479227265,4.9357479227265,4.9357479227265,4.9357479227265,4.9357479227265,4.9357479227265,4.9357479227265,4.9357479227265,4.9357479227265,4.9357479227265,4.9357479227265,4.9357479227265,4.9357479227265,4.9357479227265,4.9357479227265,4.9357479227265,4.9357479227265,4.9357479227265,4.9357479227265,4.9357479227265,4.29902918656849,4.29902918656849,4.29902918656849,4.29902918656849,4.29902918656849,4.29902918656849,4.29902918656849,4.29902918656849,4.29902918656849,4.29902918656849,21.1979843247543,21.1979843247543,21.1979843247543,21.1979843247543,21.1979843247543,21.1979843247543,21.1979843247543,21.1979843247543,21.1979843247543,21.1979843247543,21.1979843247543,21.1979843247543,21.1979843247543,21.1979843247543,21.1979843247543,21.1979843247543,21.1979843247543,21.1979843247543,21.1979843247543
4.05790618880259,4.05790618880259,4.05790618880259,4.05790618880259,4.05790618880259,4.05790618880259,4.05790618880259,4.05790618880259,4.05790618880259,4.05790618880259,4.05790618880259,4.05790618880259,4.05790618880259,4.05790618880259,4.05790618880259,4.05790618880259,4.05790618880259,4.05790618880259,4.05790618880259,4.05790618880259,4.05790618880259,4.05790618880259,4.05790618880259,3.7475288130458,3.7475288130458,3.7475288130458,3.7475288130458,3.7475288130458,3.7475288130458,3.7475288130458,3.7475288130458,3.7475288130458,3.7475288130458,3.7475288130458,3.7475288130458,3.7475288130458,3.7475288130458,3.7475288130458,3.7475288130458,3.7475288130458,3.7475288130458,3.7475288130458,3.7475288130458,3.7475288130458,3.7475288130458,3.7475288130458,3.7475288130458,3.7475288130458,3.7475288130458,3.7475288130458,3.7475288130458,3.7475288130458,3.7475288130458,3.7475288130458,3.7475288130458,3.02950114739809,3.02950114739809,3.02950114739809,3.02950114739809,3.02950114739809,3.02950114739809,3.02950114739809,3.02950114739809,3.02950114739809,3.02950114739809,3.02950114739809,3.02950114739809,3.02950114739809,3.02950114739809,3.02950114739809,3.02950114739809,3.02950114739809,3.02950114739809,3.02950114739809,3.02950114739809,3.02950114739809,3.02950114739809,3.02950114739809,3.02950114739809,6.83717439442614,6.83717439442614,6.83717439442614,6.83717439442614,6.83717439442614,6.83717439442614,6.83717439442614,6.83717439442614,6.83717439442614,6.83717439442614,19.6022913857069,19.6022913857069,19.6022913857069,19.6022913857069,19.6022913857069,19.6022913857069,19.6022913857069,19.6022913857069,19.6022913857069,19.6022913857069,19.6022913857069,19.6022913857069,19.6022913857069,19.6022913857069,19.6022913857069,19.6022913857069,19.6022913857069,19.6022913857069,19.6022913857069
3.84004081692821,3.84004081692821,3.84004081692821,3.84004081692821,3.84004081692821,3.84004081692821,3.84004081692821,3.84004081692821,3.84004081692821,3.84004081692821,3.84004081692821,3.84004081692821,3.84004081692821,3.84004081692821,3.84004081692821,3.84004081692821,3.84004081692821,3.84004081692821,3.84004081692821,3.84004081692821,3.84004081692821,3.84004081692821,4.19228980243111,4.19228980243111,4.19228980243111,4.19228980243111,4.19228980243111,4.19228980243111,4.19228980243111,4.19228980243111,4.19228980243111,4.19228980243111,4.19228980243111,4.19228980243111,4.19228980243111,4.19228980243111,4.19228980243111,4.19228980243111,4.19228980243111,4.19228980243111,4.19228980243111,4.19228980243111,4.19228980243111,4.19228980243111,4.19228980243111,4.19228980243111,4.19228980243111,4.19228980243111,4.19228980243111,4.19228980243111,4.19228980243111,4.19228980243111,4.19228980243111,4.19228980243111,4.19228980243111,3.33972372366896,3.33972372366896,3.33972372366896,3.33972372366896,3.33972372366896,3.33972372366896,3.33972372366896,3.33972372366896,3.33972372366896,3.33972372366896,3.33972372366896,3.33972372366896,3.33972372366896,3.33972372366896,3.33972372366896,3.33972372366896,3.33972372366896,3.33972372366896,3.33972372366896,3.33972372366896,3.33972372366896,3.33972372366896,3.33972372366896,3.33972372366896,8.43990208811994,8.43990208811994,8.43990208811994,8.43990208811994,8.43990208811994,8.43990208811994,8.43990208811994,8.43990208811994,8.43990208811994,8.43990208811994,8.43990208811994,16.9542966530012,16.9542966530012,16.9542966530012,16.9542966530012,16.9542966530012,16.9542966530012,16.9542966530012,16.9542966530012,16.9542966530012,16.9542966530012,16.9542966530012,16.9542966530012,16.9542966530012,16.9542966530012,16.9542966530012,16.9542966530012,16.9542966530012,16.9542966530012
2.45487019688266,2.45487019688266,2.45487019688266,2.45487019688266,2.45487019688266,2.45487019688266,2.45487019688266,2.45487019688266,2.45487019688266,2.45487019688266,2.45487019688266,2.45487019688266,2.45487019688266,2.45487019688266,2.45487019688266,2.45487019688266,2.45487019688266,2.45487019688266,2.45487019688266,2.45487019688266,2.45487019688266,2.45487019688266,3.8768344402856,3.8768344402856,3.8768344402856,3.8768344402856,3.8768344402856,3.8768344402856,3.8768344402856,3.8768344402856,3.8768344402856,3.8768344402856,3.8768344402856,3.8768344402856,3.8768344402856,3.8768344402856,3.8768344402856,3.8768344402856,3.8768344402856,3.8768344402856,3.8768344402856,3.8768344402856,3.8768344402856,3.8768344402856,3.8768344402856,3.8768344402856,3.8768344402856,3.8768344402856,3.8768344402856,3.8768344402856,3.8768344402856,3.8768344402856,3.8768344402856,3.8768344402856,3.8768344402856,3.8768344402856,6.46209326629674,6.46209326629674,6.46209326629674,6.46209326629674,6.46209326629674,6.46209326629674,6.46209326629674,6.46209326629674,6.46209326629674,6.46209326629674,6.46209326629674,6.46209326629674,6.46209326629674,6.46209326629674,6.46209326629674,6.46209326629674,6.46209326629674,6.46209326629674,6.46209326629674,6.46209326629674,6.46209326629674,6.46209326629674,6.46209326629674,5.73790458921582,5.73790458921582,5.73790458921582,5.73790458921582,5.73790458921582,5.73790458921582,5.73790458921582,5.73790458921582,5.73790458921582,5.73790458921582,5.73790458921582,10.3628355310621,10.3628355310621,10.3628355310621,10.3628355310621,10.3628355310621,10.3628355310621,10.3628355310621,10.3628355310621,10.3628355310621,10.3628355310621,10.3628355310621,10.3628355310621,10.3628355310621,10.3628355310621,10.3628355310621,10.3628355310621,10.3628355310621,10.3628355310621
4.76861879046344,4.76861879046344,4.76861879046344,4.76861879046344,4.76861879046344,4.76861879046344,4.76861879046344,4.76861879046344,4.76861879046344,4.76861879046344,4.76861879046344,4.76861879046344,4.76861879046344,4.76861879046344,4.76861879046344,4.76861879046344,4.76861879046344,4.76861879046344,4.76861879046344,4.76861879046344,4.76861879046344,4.76861879046344,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,3.71088135048858,2.95606139839145,2.95606139839145,2.95606139839145,2.95606139839145,2.95606139839145,2.95606139839145,2.95606139839145,2.95606139839145,2.95606139839145,2.95606139839145,2.95606139839145,2.95606139839145,2.95606139839145,2.95606139839145,2.95606139839145,2.95606139839145,2.95606139839145,2.95606139839145,2.95606139839145,2.95606139839145,2.95606139839145,2.95606139839145,11.4029415003884,11.4029415003884,11.4029415003884,11.4029415003884,11.4029415003884,11.4029415003884,11.4029415003884,11.4029415003884,11.4029415003884,11.4029415003884,20.7065021159484,20.7065021159484,20.7065021159484,20.7065021159484,20.7065021159484,20.7065021159484,20.7065021159484,20.7065021159484,20.7065021159484,20.7065021159484,20.7065021159484,20.7065021159484,20.7065021159484,20.7065021159484,20.7065021159484,20.7065021159484,20.7065021159484,20.7065021159484,20.7065021159484
4.08987596127478,4.08987596127478,4.08987596127478,4.08987596127478,4.08987596127478,4.08987596127478,4.08987596127478,4.08987596127478,4.08987596127478,4.08987596127478,4.08987596127478,4.08987596127478,4.08987596127478,4.08987596127478,4.08987596127478,4.08987596127478,4.08987596127478,4.08987596127478,4.08987596127478,4.08987596127478,4.08987596127478,4.08987596127478,3.43395947946641,3.43395947946641,3.43395947946641,3.43395947946641,3.43395947946641,3.43395947946641,3.43395947946641,3.43395947946641,3.43395947946641,3.43395947946641,3.43395947946641,3.43395947946641,3.43395947946641,3.43395947946641,3.43395947946641,3.43395947946641,3.43395947946641,3.43395947946641,3.43395947946641,3.43395947946641,3.43395947946641,3.43395947946641,3.43395947946641,3.43395947946641,4.18014759876249,4.18014759876249,4.18014759876249,4.18014759876249,4.18014759876249,4.18014759876249,4.18014759876249,4.18014759876249,4.18014759876249,4.18014759876249,4.18014759876249,4.59940259349021,4.59940259349021,4.59940259349021,4.59940259349021,4.59940259349021,4.59940259349021,4.59940259349021,4.59940259349021,4.59940259349021,4.59940259349021,4.59940259349021,4.59940259349021,4.59940259349021,4.59940259349021,4.59940259349021,4.59940259349021,4.59940259349021,4.59940259349021,4.59940259349021,4.59940259349021,4.59940259349021,4.59940259349021,6.58327075712408,6.58327075712408,6.58327075712408,6.58327075712408,6.58327075712408,6.58327075712408,6.58327075712408,6.58327075712408,6.58327075712408,6.58327075712408,17.7127566611539,17.7127566611539,17.7127566611539,17.7127566611539,17.7127566611539,17.7127566611539,17.7127566611539,17.7127566611539,17.7127566611539,17.7127566611539,17.7127566611539,17.7127566611539,17.7127566611539,17.7127566611539,17.7127566611539,17.7127566611539,17.7127566611539,17.7127566611539,17.7127566611539
3.46348485101376,3.46348485101376,3.46348485101376,3.46348485101376,3.46348485101376,3.46348485101376,3.46348485101376,3.46348485101376,3.46348485101376,3.46348485101376,3.46348485101376,3.46348485101376,3.46348485101376,3.46348485101376,3.46348485101376,3.46348485101376,3.46348485101376,3.46348485101376,3.46348485101376,3.46348485101376,3.46348485101376,3.46348485101376,4.12006008171758,4.12006008171758,4.12006008171758,4.12006008171758,4.12006008171758,4.12006008171758,4.12006008171758,4.12006008171758,4.12006008171758,4.12006008171758,4.12006008171758,4.12006008171758,4.12006008171758,4.12006008171758,4.12006008171758,4.12006008171758,4.12006008171758,4.12006008171758,4.12006008171758,4.12006008171758,4.12006008171758,4.12006008171758,4.12006008171758,4.12006008171758,4.12006008171758,5.47506027758764,5.47506027758764,5.47506027758764,5.47506027758764,5.47506027758764,5.47506027758764,5.47506027758764,5.47506027758764,5.47506027758764,4.69649924704071,4.69649924704071,4.69649924704071,4.69649924704071,4.69649924704071,4.69649924704071,4.69649924704071,4.69649924704071,4.69649924704071,4.69649924704071,4.69649924704071,4.69649924704071,4.69649924704071,4.69649924704071,4.69649924704071,4.69649924704071,4.69649924704071,4.69649924704071,4.69649924704071,4.69649924704071,4.69649924704071,4.69649924704071,4.69649924704071,12.8407223862042,12.8407223862042,12.8407223862042,12.8407223862042,12.8407223862042,12.8407223862042,12.8407223862042,12.8407223862042,12.8407223862042,12.8407223862042,14.3783636511315,14.3783636511315,14.3783636511315,14.3783636511315,14.3783636511315,14.3783636511315,14.3783636511315,14.3783636511315,14.3783636511315,14.3783636511315,14.3783636511315,14.3783636511315,14.3783636511315,14.3783636511315,14.3783636511315,14.3783636511315,14.3783636511315,14.3783636511315,14.3783636511315
3.3414245170541,3.3414245170541,3.3414245170541,3.3414245170541,3.3414245170541,3.3414245170541,3.3414245170541,3.3414245170541,3.3414245170541,3.3414245170541,3.3414245170541,3.3414245170541,3.3414245170541,3.3414245170541,3.3414245170541,3.3414245170541,3.3414245170541,3.3414245170541,3.3414245170541,3.3414245170541,3.3414245170541,3.09094574041703,3.09094574041703,3.09094574041703,3.09094574041703,3.09094574041703,3.09094574041703,3.09094574041703,3.09094574041703,3.09094574041703,3.09094574041703,3.09094574041703,3.09094574041703,3.09094574041703,3.09094574041703,3.09094574041703,3.09094574041703,3.09094574041703,3.09094574041703,3.09094574041703,3.09094574041703,3.09094574041703,3.09094574041703,3.09094574041703,3.09094574041703,3.09094574041703,3.07852285720522,3.07852285720522,3.07852285720522,3.07852285720522,3.07852285720522,3.07852285720522,3.07852285720522,3.07852285720522,3.07852285720522,3.07852285720522,4.24028357973304,4.24028357973304,4.24028357973304,4.24028357973304,4.24028357973304,4.24028357973304,4.24028357973304,4.24028357973304,4.24028357973304,4.24028357973304,4.24028357973304,4.24028357973304,4.24028357973304,4.24028357973304,4.24028357973304,4.24028357973304,4.24028357973304,4.24028357973304,4.24028357973304,4.24028357973304,4.24028357973304,4.24028357973304,4.24028357973304,6.79873070139607,6.79873070139607,6.79873070139607,6.79873070139607,6.79873070139607,6.79873070139607,6.79873070139607,6.79873070139607,6.79873070139607,6.79873070139607,25.2639112399463,25.2639112399463,25.2639112399463,25.2639112399463,25.2639112399463,25.2639112399463,25.2639112399463,25.2639112399463,25.2639112399463,25.2639112399463,25.2639112399463,25.2639112399463,25.2639112399463,25.2639112399463,25.2639112399463,25.2639112399463,25.2639112399463,25.2639112399463,25.2639112399463
