"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108"
1.09621544164633,0.504285100317598,0.642349450646216,0.454955350472808,0.35885283917607,0.285113129764713,0.238780063619474,0.215607473751143,0.19814358729664,0.188540380981496,0.174532037105281,0.153044348176674,0.141681245966699,0.159545323530179,0.173631451363795,0.15937665412066,0.154975292047145,0.170597073496616,0.203948258585559,0.203804782561862,0.236842926808537,0.320777123663023,0.317398358990594,0.276775512895593,0.263467953188052,0.24556855277833,0.203852279252813,0.213034448889537,0.215163494209719,0.223906380022176,0.229252093013732,0.407831124799952,0.345027826222816,0.394620319232549,0.323891857909225,0.287529476000538,0.27130483784874,0.260294297113046,0.251891278189808,0.235681921511601,0.237191476271593,0.351160312731168,0.371230123167384,0.349853674478559,0.305747108942464,0.274615757261514,0.266867065562184,0.2631633618834,0.262370315049807,0.268326124212113,0.263297714943334,0.257474312733679,0.254870171368354,0.233649530501599,0.241685083248592,0.249270344172098,0.276192673121169,0.276753020047443,0.268253834537388,0.257029697859011,0.242639086052347,0.253932031763108,0.256143975567936,0.264647737394068,0.26579237744825,0.266496435138068,0.257664681949984,0.214979591818279,0.20406701531697,0.215855435396236,0.230238922076943,0.244734971695428,0.249823324877144,0.249616021540568,0.241115261988163,0.229458738666671,0.229631474896328,0.241431407808875,0.229600648309034,0.234863163151439,0.171195359587504,0.129005247591221,0.101533865927886,0.0972943139968957,0.0850491528201725,0.0775925905236693,0.0743954358833781,0.0625294434853483,0.0542748080235879,0.0507232808217776,0.0522441631308397,0.0492000631043421,0.0504737621982563,0.05097039317463,0.0467098308640867,0.0389434353349544,0.0391298899483085,0.0379838287632825,0.0438688473566212,0.0443288387160851,0.0429261573999524,0.0423464764955467,0.0373022940694254,0.0379082094237099,0.0380013784005145,0.0435566753659321,0.0435574001887531,0.0434173448632037
1.10779933338069,0.567410194922832,0.639210216136597,0.454969333985372,0.351912954355619,0.283983176401361,0.236374110113303,0.229011082140392,0.192951751259379,0.192592324021206,0.172490873129993,0.166573339502465,0.164201875458666,0.162335853022268,0.179746347258068,0.153125414898622,0.163208571890577,0.16986431707193,0.214149212209571,0.213699037715838,0.233629932472758,0.317267503593701,0.31488394594933,0.279375464933901,0.26552031305029,0.24708443841185,0.205286960593728,0.210765373988288,0.22091539291628,0.224878587117397,0.227717549699989,0.405173127327423,0.336563614468655,0.386298892554895,0.327073600320081,0.286176108961442,0.272287719010221,0.260087614467502,0.255349824996988,0.238530811387213,0.235011615827954,0.353965505264511,0.374521144376137,0.348062254307458,0.307389453082156,0.277524365946389,0.270198268952839,0.263979946007742,0.262262104325244,0.265487691407983,0.262772826268678,0.259485082881317,0.252784647063147,0.232108889898114,0.242309756849752,0.250419170779553,0.277241457842792,0.270070632821178,0.271455969671598,0.259464867932102,0.240417675202179,0.254384850567846,0.262620980086359,0.264096522862884,0.264904303970202,0.268918574054598,0.256993547325935,0.209922978663949,0.203338129443225,0.213509275541864,0.231837506726187,0.243289239642327,0.247714576466401,0.248032978093277,0.24503121728984,0.232452181510865,0.231924824494039,0.243832490718389,0.231852186488706,0.236048832518116,0.170756023431867,0.127843941085201,0.10074217218328,0.0934524894282768,0.0869208551896439,0.0809404695498661,0.073372206240161,0.0624766146747071,0.0531856523560187,0.0511701275874995,0.0504486002902913,0.0503530840577878,0.0497458652537775,0.0499188149143785,0.0485767954453447,0.0375251424551898,0.039688504519425,0.0400273259783413,0.0425804587398214,0.0433866144300457,0.0449802884437404,0.0421092483799339,0.037643139375223,0.0386997266982487,0.0375330553950643,0.0439345807815601,0.0434315927357535,0.0429038734809351
1.10222334261554,0.566259544077017,0.637516971985035,0.446720793491206,0.343408390500723,0.294007060731716,0.238836703835504,0.218899400108685,0.200496579223137,0.1960260997948,0.172651104787509,0.168400458516029,0.149902102656718,0.16284614910275,0.170257649728225,0.157466536664052,0.157313434111061,0.171000661409216,0.204148813147859,0.209777054828521,0.228672617660744,0.310416732315674,0.310670754050069,0.272555760236804,0.263405470123236,0.241190351179106,0.200593264978166,0.212960465009244,0.209170986856892,0.22430644475444,0.233226824936172,0.409581235496634,0.34336144269387,0.392107449257402,0.328695555500292,0.287725774175059,0.268370429661775,0.261173897826361,0.251225585908661,0.240217987475981,0.23445622310724,0.344333994027565,0.373655629399885,0.351459200609062,0.311353087283151,0.279739924248394,0.272042643122585,0.265985223727998,0.263918480645281,0.268943349530488,0.263664592755832,0.253792398044322,0.256773640444164,0.237091586104194,0.241320047205637,0.244973905625947,0.276803635979561,0.274391889284444,0.270248676567052,0.259891239257294,0.243087321992774,0.245815830241263,0.257516502669934,0.260042962764954,0.26819159873537,0.26455716213892,0.256754701025194,0.216090735582727,0.202614739055852,0.215579159872496,0.232711586895809,0.242963796639622,0.246545782209084,0.250023992787948,0.25080421983473,0.236647003579311,0.229616041410259,0.24099937633793,0.223363330936346,0.232043992126974,0.171184553331087,0.124124622555439,0.10263906941688,0.0931299164692829,0.0835405321027559,0.0784150781169254,0.0733049431851824,0.0611744423537545,0.0512832355908753,0.0505487517179735,0.0510310687373344,0.0499510457960928,0.0500098973321976,0.0499439582759058,0.0474091319280287,0.0392005729492964,0.0392075877396509,0.0404349498783053,0.0444717133120642,0.0427732921827574,0.043322587807461,0.0424659063378893,0.037726338538418,0.0373313841426909,0.0375850356450565,0.0446900393565845,0.04324743102014,0.0430731863258204
1.06312630128532,0.528344951907583,0.669454778529711,0.438679057007572,0.347344557531239,0.281024555901977,0.243692670112668,0.221298862828377,0.192051361848721,0.190928682526688,0.17370141237152,0.163820010200664,0.151914883415496,0.162021829401682,0.178912996274424,0.16517989113662,0.157818153573675,0.169476265677156,0.209401265357495,0.216869625985267,0.235203729462137,0.315787024334558,0.317319323178235,0.280023520468568,0.260670903919078,0.237868897308295,0.205844496050728,0.212443513001107,0.216191055221516,0.225016003031664,0.233454639269956,0.404549289812676,0.348076656660373,0.386826626616443,0.327281009921872,0.288382373219578,0.267641755446411,0.260892989228104,0.252660682922327,0.237353530409969,0.239822001519309,0.355081373714423,0.375654204478699,0.349808461717342,0.304480480282451,0.277055084065883,0.26866933375789,0.263991541544909,0.261965161444594,0.266699228129409,0.265670333107509,0.261134039835486,0.25533172353027,0.234234357535239,0.240388163669724,0.24893841970132,0.276490795614922,0.266547856806556,0.271122249877596,0.257771552741932,0.241645912748064,0.24765950713302,0.255175098435092,0.265745989366181,0.266686190919138,0.268949468081081,0.260082076279913,0.214790751492613,0.209566806593962,0.215972386253475,0.235953002723093,0.242435734553273,0.252093007218405,0.248731104018382,0.244613570209062,0.239875166214597,0.234481360850156,0.239228011782052,0.232420452570327,0.230105785817286,0.170554553995721,0.129364477815181,0.10312470109767,0.0942721789075906,0.0839193100803879,0.0793723953383296,0.0754097940189112,0.0623543579026796,0.0536220470695353,0.0510544539064494,0.0514341616694209,0.0490975201870652,0.0502433488442601,0.051425003687748,0.0476158629627925,0.0383330264902274,0.0395571193050892,0.0400508982010183,0.0421642522496319,0.0434594286278732,0.0425573339787657,0.0419474938514178,0.0376438721804992,0.0384531424590782,0.0383750431537505,0.0428270944736617,0.0432048513449001,0.0442605067940632
1.1051449567571,0.557483705979771,0.625338147949571,0.455702164306387,0.34283427527907,0.281309039162531,0.259813149710813,0.215872652321093,0.195127527723452,0.185936729293955,0.169287270527442,0.161302694176994,0.153552313112994,0.162921674553113,0.173721547615249,0.156582480725863,0.159566914323468,0.168833404339986,0.198679342341632,0.220423556362151,0.228400477042516,0.318494356517249,0.318799250162398,0.273438497305986,0.25875407937592,0.236289289375567,0.207891479015189,0.212293022307222,0.223131980537263,0.225981656115165,0.230517715285032,0.411093866733442,0.339501551867906,0.397810210740769,0.321794975442418,0.285096524025644,0.274803947967391,0.257636886843294,0.247692640820714,0.241426582011281,0.240362082257829,0.353671202429021,0.372205625788083,0.351755565514865,0.306936460249637,0.275746471638979,0.273237405482522,0.265024367753865,0.26465734391499,0.266016925447602,0.261648470332222,0.259109521337144,0.250965191017771,0.234525367442518,0.240120248529128,0.243299252791177,0.273800977367696,0.271926206468832,0.271354769692225,0.25679322521299,0.241802438146213,0.251109084429588,0.257354041751999,0.258875083627214,0.265839272465929,0.269261948491457,0.261879900702008,0.213471556387423,0.20070676848394,0.216747902929892,0.233653903077184,0.24119592046125,0.247352783085442,0.253743360147893,0.247624257773176,0.237732783093981,0.229592311416855,0.239167133269092,0.231370190872635,0.231779954298078,0.170474553632662,0.128963558424343,0.102413570785059,0.0933862315314944,0.0851869419244972,0.0786692959903736,0.0736347890972984,0.0616258528243117,0.0537103467276113,0.0495064308918657,0.0514058331535694,0.0509501785534075,0.0485510995152879,0.0514045799286081,0.0484669492187929,0.0382637675865538,0.0401084779028317,0.0398582358676775,0.0439705716173852,0.0439446359025963,0.0440907403164008,0.0409521666650348,0.0372598640563231,0.0372915708755227,0.0373888959378434,0.0423839162390361,0.0441049125155244,0.0433083490734796
1.12654121589662,0.565311382756659,0.632192884477009,0.431676667382358,0.335907091282702,0.287440592250123,0.241347152721194,0.212847854735546,0.201081808729175,0.190604398147093,0.173107131373149,0.159268323482322,0.160375394277357,0.149287484811922,0.183864075339232,0.163510769700194,0.161709365879525,0.175547213487956,0.207602633134445,0.213862840571682,0.238609218947404,0.321321362720338,0.314828492568614,0.27258520572564,0.259561112410293,0.246621303179047,0.204269080111025,0.20843361209475,0.215205669673659,0.223491709253542,0.231735263159762,0.404640846886965,0.3439571117144,0.392411566593583,0.326898141785779,0.286902806939463,0.273624076938524,0.263019286799988,0.256527139505004,0.238843871016891,0.241367132588318,0.348630931660777,0.369628779567789,0.347286274795147,0.3065518406562,0.279532264475146,0.269351338075384,0.264763310721159,0.262817842359517,0.266664988242984,0.260396423557199,0.256967175161465,0.256063621848523,0.233632879911098,0.238374285067389,0.247494209677545,0.272247931736549,0.272620411284362,0.268586173970247,0.261324101832027,0.245484405498157,0.248137290788673,0.257527981058611,0.262470460912369,0.26277585703579,0.269797188745036,0.256642851939401,0.216257816268452,0.200019660538789,0.214242991048419,0.227336991973965,0.241143599151222,0.247509440446629,0.248430536291881,0.251545396225328,0.234101786496794,0.226653772560964,0.238706667103909,0.229541183278428,0.229386083798524,0.172954327064726,0.12952094319199,0.103198223020497,0.0949307356452075,0.0860693766035711,0.0792079239322955,0.073226877958855,0.0639075770215831,0.0553927051519657,0.0498679439492582,0.0511146655401959,0.0500556480913299,0.0503218139697368,0.0508261406441298,0.0479442253883109,0.0379458044884807,0.0389844585183965,0.0394109949494927,0.0432150228382506,0.0432969965460979,0.0443445430525015,0.0431443124570758,0.0382417600844958,0.0388911633670875,0.037331468188308,0.0449316315839042,0.0433545281671731,0.0438015476914788
1.03911807835766,0.53815455021559,0.639115670872969,0.475302825402288,0.338896884304642,0.291553530575333,0.245002184831937,0.216146311530952,0.207328172149047,0.188791671268547,0.173521057599838,0.156599447893535,0.151597916557793,0.158298809272659,0.175120851876543,0.160650333077483,0.158514790022384,0.164317474928124,0.205138891007389,0.213850260956754,0.234409832680566,0.313109244125615,0.321056612225535,0.273318025038725,0.270267585832926,0.243383307385973,0.202421776455793,0.210980791535069,0.220333663490533,0.229651800495354,0.234110813727974,0.409124428641874,0.332369707892669,0.393559266138506,0.321259411064121,0.284138663623686,0.269696263302563,0.260827325742943,0.248432243654669,0.233814274948169,0.23614608018524,0.350495690613145,0.370147630214948,0.350871147063414,0.307931439962093,0.277930440135304,0.269477848358945,0.262802500932839,0.263273883109659,0.266214189360342,0.262469823287389,0.254997307088532,0.254693867136156,0.230173477689074,0.23970248703785,0.247562821196079,0.275693364122043,0.269581740798753,0.271575767355798,0.258974058022474,0.241235004608274,0.248523222285996,0.257392504979567,0.263991963772105,0.2667572653504,0.273128616587386,0.258975808930329,0.213535101581994,0.203117296886823,0.216069503760302,0.230230413891961,0.244012491322206,0.250390209888198,0.253023303447368,0.250004792533798,0.236572901793315,0.233375944916915,0.240022992504512,0.227415698039818,0.229366428385643,0.174626269588331,0.12751639784644,0.104158108634491,0.0929635325194743,0.0841170364528177,0.0789845711732345,0.074569574759071,0.062503879638216,0.0534597844295199,0.0508084273343549,0.0522751772143947,0.0494083885064072,0.0511302506456336,0.0505624393829205,0.0488542253775176,0.0390067879409875,0.0390810047082721,0.0400174977339997,0.0424597593450977,0.0440760214500424,0.0430183273797611,0.0424900433994483,0.0368744505905688,0.038546209876986,0.0379710920924397,0.0439941658465963,0.0425842449932614,0.0436012340172676
1.11415052267083,0.539947710125446,0.635470589448015,0.464254082529534,0.325848382019097,0.290686955432052,0.258509732279015,0.211011107281317,0.197600266422593,0.187033979781107,0.170643890918195,0.161683170933187,0.15039042066359,0.154115048381352,0.180278247217679,0.166302059000577,0.154838721202854,0.166486337203612,0.205342280895443,0.218158959781548,0.234963295055767,0.319879234484566,0.320459311804447,0.276313956287384,0.259745653380339,0.241753283733684,0.202062391973996,0.216025561797332,0.219776272805682,0.222684454907746,0.233057064293893,0.405570752901812,0.340071097954329,0.391731843656239,0.326311004481637,0.280233926780512,0.273260107638295,0.260639823164351,0.252828306850735,0.241839409017622,0.238529939593725,0.349527983967473,0.372494148757411,0.351122070631235,0.308644640911021,0.278569635524518,0.268348195412535,0.26928760368049,0.261057590719344,0.265864339244013,0.262738966544137,0.262798367584399,0.25113005449308,0.23132942162414,0.241665909898316,0.248802669195552,0.276090787545885,0.27361185354408,0.268870182250895,0.257351899126567,0.242580083682276,0.248744411576049,0.259620089208792,0.26029065370207,0.262242844563872,0.269175185506458,0.257820104701761,0.212697530040094,0.206311774821537,0.214968765199361,0.234529212221702,0.242461920619463,0.2478792014679,0.245033999317237,0.247431274235419,0.235048228363633,0.233803912774644,0.237675073061164,0.231472869971082,0.232840482876549,0.172698678988491,0.126625479742266,0.102669804919356,0.0940792082825861,0.0863931541905541,0.0792923475460452,0.0746893856274902,0.0615844815139934,0.0541011046688003,0.0510166587184884,0.0520003461943105,0.0495133529939106,0.0485216884524444,0.050942146089256,0.0475996216756764,0.0381962046524217,0.0403859714029022,0.038762004681837,0.043802197797472,0.0453301188668871,0.0440564405463788,0.0429712287656144,0.0396828520855215,0.0374650353577753,0.0392315213014682,0.0445163018582813,0.044145271007425,0.0437805130271909
1.17226289142779,0.554961911026904,0.665082539673866,0.447729135916246,0.341696454658434,0.288069269336521,0.243384566659331,0.218821182790346,0.200347067787724,0.192549926436185,0.183875176292496,0.163042041803545,0.150627388667595,0.157252789054251,0.175032687615402,0.156624306533137,0.154238171272851,0.168614434653439,0.201894335672607,0.219291608119139,0.236052935872191,0.315539405648255,0.312653532857084,0.271396261264297,0.262314836202168,0.239437881695923,0.202122717673879,0.211362721535954,0.214888813626981,0.221605260821441,0.228322802707082,0.411926439688181,0.344726189198733,0.383395285367414,0.330163573571942,0.282972886096818,0.265470771737316,0.261363943605594,0.24774321789428,0.239892383094021,0.238049642652268,0.358577303623213,0.375873181354972,0.353425218502263,0.31024074263153,0.27523591262528,0.267430737547955,0.267486166228082,0.260753248458482,0.267798440432453,0.259372292113176,0.256126797875653,0.250810488025501,0.231372339570887,0.238717090104517,0.247086473448621,0.277417976579839,0.270285716409014,0.270574673092628,0.260663062145787,0.243183345545392,0.246036160532997,0.25372791179822,0.265646780404399,0.266420600277648,0.270733585259234,0.260556214250697,0.215120179409443,0.203933264982779,0.214176651119999,0.229592015017177,0.24307348075669,0.24787784770731,0.249705202354266,0.248916265215789,0.238209181395388,0.22743211352794,0.240098738951009,0.230085202957842,0.227960321831826,0.170421868389975,0.125919479305139,0.100900810580361,0.0943226254460766,0.0844726379847664,0.080066884251142,0.0752101653879573,0.0621731130250534,0.054210866366727,0.0500967558947495,0.0500252036844114,0.0489051007384047,0.049757046631556,0.0513533766959858,0.0475160221129592,0.039374098477905,0.0389241066773349,0.0399966027147788,0.0432047335691117,0.0439709284339002,0.0449069854116637,0.0410446108979351,0.0383054854517644,0.036744289853044,0.0395734637784122,0.0438469037982936,0.0432557605807955,0.0431270230094766
1.02769452401412,0.543513822311105,0.632891452508859,0.469734243393278,0.353341335894653,0.293515715520075,0.240117368658269,0.215015761055141,0.205756177582794,0.189514195298454,0.175398291025637,0.161115206599364,0.152933912598363,0.172680213419712,0.176620050796121,0.166065744409543,0.159482686414977,0.168159517771672,0.199764114053116,0.213210370924014,0.236030473082197,0.312922180310356,0.313500643668725,0.273643015930238,0.264719251313832,0.237760132417646,0.20932030992588,0.214841070895465,0.221538783930583,0.224361218155093,0.236679280827146,0.404898957344428,0.339939953547727,0.397532131809864,0.327151292243308,0.288474519788938,0.271521015596896,0.25565199722414,0.254406886122695,0.237680986303975,0.242916811363866,0.35040526716252,0.372731400248184,0.351674828375448,0.304993738036797,0.27885809791059,0.265253405111664,0.266009429027852,0.260787189136267,0.265115604559724,0.264429851942179,0.254338633327193,0.256119744856768,0.232841110637974,0.242202460742785,0.248802828667211,0.272550868520961,0.269152453068511,0.273082956681613,0.26191561474981,0.243827946186916,0.248442415353563,0.254372067250928,0.260719178047243,0.269938117692306,0.262941499389832,0.255489071319507,0.216945335147661,0.202569295950219,0.215464752493271,0.233318649351409,0.244858520826944,0.25247912305838,0.245638331339932,0.244575445794224,0.23176309347994,0.231761029625355,0.241896043282971,0.23278040987186,0.232059557853815,0.171181221222263,0.126140133829807,0.10214776067246,0.0914688682489315,0.0859689618954571,0.0791569905532019,0.0744613842966235,0.0630508216190558,0.0530067513800605,0.0500933594761496,0.0503993264190743,0.0493010704784404,0.0492798010121174,0.0496756881836607,0.0468095739920546,0.0390465529345418,0.0387244353198068,0.0393699738979071,0.0432254961702969,0.0421522813136554,0.0427526340550618,0.0419733193866663,0.0373281422462818,0.0386434609035093,0.0376958933731101,0.0432508246625315,0.0441456977505129,0.0436659032801627
